StandardizedName	StrainName	Paper	SRA	Coverage	GeographicOrigin	EcoOrigin	Country	Continent	Comment	PositionOnTree	Clade	SuperClade	Ploidy	NbHetSNPs	Heterozygosity	Zygosity	Aneuploidy
XTRA_FBV	YO466	Fay et al. 2019	SRR8173025	85.09	Tanzania	Togwa, Tanzania	Tanzania	Tanzania		1514.0	15. African Beer		3	24581.0	0.00262366	Heterozygous	euploid
XTRA_FBW	YO468	Fay et al. 2019	SRR8173024	65.55	Tanzania	Togwa, Tanzania	Tanzania	Tanzania		2246.0			3	39380.0	0.00420323	Heterozygous	euploid
XTRA_FBX	YO645	Fay et al. 2019	SRR8173023	83.79	Costa Rica	Banana, Costa Rica	Costa Rica	North America		2226.0			2	38857.0	0.00414741	Heterozygous	euploid
XTRA_FBY	YO647	Fay et al. 2019	SRR8173018	71.32	Nepal	Murcha yeast cake, Nepal	Nepal	Asia		2365.0		S3. Asian Fermentation	2	4622.0	0.00049333	Heterozygous	euploid
XTRA_FBZ	YO648	Fay et al. 2019	SRR8173017	79.63	Malaysia	Tapioca, Malaysia	Malaysia	Asia		2591.0	31. Huangjiu	S3. Asian Fermentation	4	1396.0	0.000149	Heterozygous	euploid
XTRA_FCA	YO649	Fay et al. 2019	SRR8173079	37.26	China	Fermented food, China	China	Asia		2549.0		S3. Asian Fermentation	?	80.0	8.54e-06	Homozygous	aneu;+1*3;+1*8;
XTRA_FCB	YO670	Fay et al. 2019	SRR8173080	39.58	United States	Wheat starch, United States	USA	North America		2243.0			2	39660.0	0.00423312	Heterozygous	euploid
XTRA_FCC	YO672	Fay et al. 2019	SRR8173077	40.26	India	Jalebi, Indian fried (sweet) snack, India	India	Asia		2359.0	28. Baiju	S3. Asian Fermentation	3	14402.0	0.0015372	Heterozygous	euploid
XTRA_FCD	YO700	Fay et al. 2019	SRR8173078	77.63	Pakistan	Baker, Pakistan	Pakistan	Asia		2341.0		S3. Asian Fermentation	2	14025.0	0.00149696	Heterozygous	euploid
XTRA_FCE	YO705	Fay et al. 2019	SRR8173083	86.52	Brazil	Fermented cassava mash, Brazil	Brazil	South America		2090.0			3	41372.0	0.00441585	Heterozygous	aneu;+1*14;+1*8;
XTRA_FCF	YO707	Fay et al. 2019	SRR8173084	305.22		Coconut pod				1803.0	20. Mixed Origins 1	S2. Beer	3	48107.0	0.00513471	Heterozygous	aneu;+1*11;+2*3;
XTRA_FCG	YO715	Fay et al. 2019	SRR8173081	51.11	Italy	Stracchino cheese, Italy	Italy	Europe		1395.0	13. French Dairy		3	22977.0	0.00245245	Heterozygous	aneu;+1*1;
XTRA_FCH	YO721	Fay et al. 2019	SRR8173082	54.69		Kefyr				2261.0			3	31845.0	0.00339898	Heterozygous	aneu;+1*1;+1*3;+1*9;
XTRA_FCI	YO724	Fay et al. 2019	SRR8173085	43.1		Bark from Quercus variabi (Asian Oak)				2738.0	35. Chinese Wild	S4. Wild	?	140.0	1.49e-05	Homozygous	euploid
XTRA_FCJ	YO728	Fay et al. 2019	SRR8173086	52.61	Jamaica	Cane juice, Jamaica	Jamaica	North America		2094.0			2	24521.0	0.00261725	Heterozygous	euploid
XTRA_FCK	YO730	Fay et al. 2019	SRR8173058	60.57		Wild cherry tree gum				1960.0	22. French Guiana Human		?	94.0	1e-05	Homozygous	euploid
XTRA_FCL	YO732	Fay et al. 2019	SRR8173057	54.53		Amylo process (isolating EtOH from starch.)				2364.0	28. Baiju	S3. Asian Fermentation	3	14850.0	0.00158502	Heterozygous	aneu;+1*3;-1*6;
XTRA_FCM	YO734	Fay et al. 2019	SRR8173060	64.63	Yosemite, California - United States	D. pseudoobscura, Yosemite, California - United States	USA	North America		2269.0	27. US Clinical 2		3	33815.0	0.00360925	Heterozygous	euploid
XTRA_FCN	YO769	Fay et al. 2019	SRR8173059	76.05	Border Field State Park, San Diego County, California - United States	Mud, leaves, Border Field State Park, San Diego County, California - United States	USA	North America		2833.0	36. North American Wild	S4. Wild	?	104.0	1.11e-05	Homozygous	euploid
XTRA_FCO	YO770	Fay et al. 2019	SRR8173062	43.31	Border Field State Park, San Diego County, California - United States	Mud, leaves, Border Field State Park, San Diego County, California - United States	USA	North America		2384.0	28. Baiju	S3. Asian Fermentation	2	13651.0	0.00145704	Heterozygous	euploid
XTRA_FCP	YO798	Fay et al. 2019	SRR8173061	76.99	New Orleans, LA - United States	Citrus juice, New Orleans, LA - United States	USA	North America		2095.0	25. US Clinical 1		2	35311.0	0.00376893	Heterozygous	aneu;+1*14;
XTRA_FCQ	YO807	Fay et al. 2019	SRR8173064	366.61		Canned peaches				1802.0	20. Mixed Origins 1	S2. Beer	4	53032.0	0.00566038	Heterozygous	aneu;+1*1;
XTRA_FCR	YO814	Fay et al. 2019	SRR8173063	72.58	Nigeria	Unroasted beans, cacao, Nigeria	Nigeria	Africa		1624.0			2	46321.0	0.00494408	Heterozygous	euploid
XTRA_FCS	YO815	Fay et al. 2019	SRR8173066	124.71	Nigeria	Unroasted beans, cacao, Nigeria	Nigeria	Africa		2158.0	26. West African Cocoa		?	166.0	1.77e-05	Homozygous	euploid
XTRA_FCT	YO820	Fay et al. 2019	SRR8173065	70.19	Nigeria	Unroasted beans, cacao, Nigeria	Nigeria	Africa		2159.0	26. West African Cocoa		?	83.0	8.86e-06	Homozygous	euploid
XTRA_FCU	YO823	Fay et al. 2019	SRR8172955	78.69	Nigeria	Unroasted beans, cacao, Nigeria	Nigeria	Africa		2157.0			?	81.0	8.65e-06	Homozygous	euploid
XTRA_FCV	YO840	Fay et al. 2019	SRR8172956	43.5	Costa Rica	Unroasted beans, cacao, Costa Rica	Costa Rica	North America		1546.0	16. Canadian Wine		?	42.0	4.48e-06	Homozygous	euploid
XTRA_FCW	YO841	Fay et al. 2019	SRR8173015	60.18	Costa Rica	Unroasted beans, cacao, Costa Rica	Costa Rica	North America		1952.0			2	46807.0	0.00499595	Heterozygous	euploid
XTRA_FCX	YO849	Fay et al. 2019	SRR8173016	50.72	Peru	Unroasted beans, cacao, Peru	Peru	South America		1550.0			?	49.0	5.23e-06	Homozygous	euploid
XTRA_FCY	YO870	Fay et al. 2019	SRR8172959	223.14	Haiti	Unroasted beans, cacao, Haiti	Haiti	North America		2638.0			2	7718.0	0.00082378	Heterozygous	euploid
XTRA_FCZ	YO874	Fay et al. 2019	SRR8172960	46.89	Haiti	Unroasted beans, cacao, Haiti	Haiti	North America		1628.0			?	19.0	2.03e-06	Homozygous	euploid
XTRA_FDA	ACNCCsf_C6	Higgins et al. 2021	SRR12404013	107.32	New Zealand, Awatere	Spontaneous Commercial Ferment	New Zealand	Oceania		1128.0	8. AU Wine 4	S1. Wine	?	32.0	3.42e-06	Homozygous	euploid
XTRA_FDB	ACNCRsf_E5	Higgins et al. 2021	SRR12404012	101.71	New Zealand, Awatere	Spontaneous Commercial Ferment	New Zealand	Oceania		272.0	2. AU Wine 2	S1. Wine	2	9244.0	0.00098666	Heterozygous	euploid
XTRA_FDC	ACNCRsf_G1	Higgins et al. 2021	SRR12404001	111.28	New Zealand, Awatere	Spontaneous Commercial Ferment	New Zealand	Oceania		265.0	2. AU Wine 2	S1. Wine	2	6485.0	0.00069218	Heterozygous	euploid
XTRA_FDD	ACNTFsf_C5	Higgins et al. 2021	SRR12403990	141.76	New Zealand, Awatere	Spontaneous Commercial Ferment	New Zealand	Oceania		1127.0	8. AU Wine 4	S1. Wine	?	38.0	4.06e-06	Homozygous	euploid
XTRA_FDE	APRFVsf_F12	Higgins et al. 2021	SRR12403979	159.13	New Zealand, Awatere	Spontaneous Commercial Ferment	New Zealand	Oceania		1108.0	8. AU Wine 4	S1. Wine	2	12497.0	0.00133387	Heterozygous	euploid
XTRA_FDF	APRSEsf_D1	Higgins et al. 2021	SRR12403968	162.89	New Zealand, Awatere	Spontaneous Commercial Ferment	New Zealand	Oceania		1015.0	8. AU Wine 4	S1. Wine	?	19.0	2.03e-06	Homozygous	euploid
XTRA_FDG	APRSEsf_G9	Higgins et al. 2021	SRR12403965	189.61	New Zealand, Awatere	Spontaneous Commercial Ferment	New Zealand	Oceania		996.0	8. AU Wine 4	S1. Wine	?	35.0	3.74e-06	Homozygous	euploid
XTRA_FDH	ATOACsf_A9	Higgins et al. 2021	SRR12403964	157.65	New Zealand, Awatere	Spontaneous Commercial Ferment	New Zealand	Oceania		956.0			?	41.0	4.38e-06	Homozygous	euploid
XTRA_FDI	CAMBLsf_H9	Higgins et al. 2021	SRR12403963	174.52	New Zealand, Central Otago	Spontaneous Commercial Ferment	New Zealand	Oceania		161.0	1. AU Wine 1	S1. Wine	?	16.0	1.71e-06	Homozygous	euploid
XTRA_FDJ	CDRDRsf_A10	Higgins et al. 2021	SRR12403962	135.94	New Zealand, Central Otago	Spontaneous Commercial Ferment	New Zealand	Oceania		1170.0	8. AU Wine 4	S1. Wine	2	5143.0	0.00054894	Heterozygous	euploid
XTRA_FDK	CMDMDsf_F4	Higgins et al. 2021	SRR12404011	99.22	New Zealand, Central Otago	Spontaneous Commercial Ferment	New Zealand	Oceania		259.0	2. AU Wine 2	S1. Wine	2	6663.0	0.00071118	Heterozygous	euploid
XTRA_FDL	CMVMVsf_F3	Higgins et al. 2021	SRR12404010	122.73	New Zealand, Central Otago	Spontaneous Commercial Ferment	New Zealand	Oceania		260.0	2. AU Wine 2	S1. Wine	2	7791.0	0.00083157	Heterozygous	euploid
XTRA_FDM	CPEGIsf_C3	Higgins et al. 2021	SRR12404009	119.62	New Zealand, Central Otago	Spontaneous Commercial Ferment	New Zealand	Oceania		296.0	2. AU Wine 2	S1. Wine	2	8690.0	0.00092753	Heterozygous	euploid
XTRA_FDN	CRIRIsf_C2	Higgins et al. 2021	SRR12404008	127.57	New Zealand, Central Otago	Spontaneous Commercial Ferment	New Zealand	Oceania		278.0	2. AU Wine 2	S1. Wine	?	31.0	3.31e-06	Homozygous	euploid
XTRA_FDO	CRIRIsf_H2	Higgins et al. 2021	SRR12404007	104.67	New Zealand, Central Otago	Spontaneous Commercial Ferment	New Zealand	Oceania		280.0	2. AU Wine 2	S1. Wine	?	31.0	3.31e-06	Homozygous	euploid
XTRA_FDP	HPRMAsf_G6	Higgins et al. 2021	SRR12404006	104.18	New Zealand, Hawke's Bay	Spontaneous Commercial Ferment	New Zealand	Oceania		1133.0	8. AU Wine 4	S1. Wine	?	25.0	2.67e-06	Homozygous	euploid
XTRA_FDQ	HTHESsf_D10	Higgins et al. 2021	SRR12404005	115.85	New Zealand, Hawke's Bay	Spontaneous Commercial Ferment	New Zealand	Oceania		1144.0	8. AU Wine 4	S1. Wine	2	4943.0	0.00052759	Heterozygous	euploid
XTRA_FDR	HTHESsf_G10	Higgins et al. 2021	SRR12404004	135.23	New Zealand, Hawke's Bay	Spontaneous Commercial Ferment	New Zealand	Oceania		748.0	7. AU Wine 3	S1. Wine	2	2698.0	0.00028797	Heterozygous	euploid
XTRA_FDS	HTHMAsf_A11	Higgins et al. 2021	SRR12404003	136.81	New Zealand, Hawke's Bay	Spontaneous Commercial Ferment	New Zealand	Oceania		1140.0	8. AU Wine 4	S1. Wine	2	9805.0	0.00104654	Heterozygous	euploid
XTRA_FDT	HTHMAsf_H11	Higgins et al. 2021	SRR12404002	159.66	New Zealand, Hawke's Bay	Spontaneous Commercial Ferment	New Zealand	Oceania		1141.0	8. AU Wine 4	S1. Wine	2	11501.0	0.00122756	Heterozygous	euploid
XTRA_FDU	MARARsf_E10	Higgins et al. 2021	SRR12404000	168.91	New Zealand, Martinborough	Spontaneous Commercial Ferment	New Zealand	Oceania		653.0	7. AU Wine 3	S1. Wine	?	19.0	2.03e-06	Homozygous	euploid
XTRA_FDV	MARLIsf_C1	Higgins et al. 2021	SRR12403999	132.44	New Zealand, Martinborough	Spontaneous Commercial Ferment	New Zealand	Oceania		200.0	1. AU Wine 1	S1. Wine	2	4589.0	0.00048981	Heterozygous	euploid
XTRA_FDW	MPACLsf_B1	Higgins et al. 2021	SRR12403998	107.57	New Zealand, Martinborough	Spontaneous Commercial Ferment	New Zealand	Oceania		792.0	7. AU Wine 3	S1. Wine	?	16.0	1.71e-06	Homozygous	euploid
XTRA_FDX	MPAPEsf_A12	Higgins et al. 2021	SRR12403997	143.5	New Zealand, Martinborough	Spontaneous Commercial Ferment	New Zealand	Oceania		788.0	7. AU Wine 3	S1. Wine	?	14.0	1.49e-06	Homozygous	euploid
XTRA_FDY	MTKSBsf_A3	Higgins et al. 2021	SRR12403996	105.63	New Zealand, Martinborough	Spontaneous Commercial Ferment	New Zealand	Oceania		765.0	7. AU Wine 3	S1. Wine	?	10.0	1.07e-06	Homozygous	euploid
XTRA_FDZ	MTKSBsf_H10	Higgins et al. 2021	SRR12403995	108.78	New Zealand, Martinborough	Spontaneous Commercial Ferment	New Zealand	Oceania		823.0	7. AU Wine 3	S1. Wine	?	16.0	1.71e-06	Homozygous	euploid
XTRA_FEA	MTKSKsf_G9	Higgins et al. 2021	SRR12403994	137.46	New Zealand, Martinborough	Spontaneous Commercial Ferment	New Zealand	Oceania		763.0	7. AU Wine 3	S1. Wine	2	5737.0	0.00061234	Heterozygous	euploid
XTRA_FEB	NNEMAsf_G8	Higgins et al. 2021	SRR12403993	165.73	New Zealand, Nelson	Spontaneous Commercial Ferment	New Zealand	Oceania		730.0	7. AU Wine 3	S1. Wine	?	15.0	1.6e-06	Homozygous	euploid
XTRA_FEC	NSEBRsf_C5	Higgins et al. 2021	SRR12403992	127.45	New Zealand, Nelson	Spontaneous Commercial Ferment	New Zealand	Oceania		1153.0	8. AU Wine 4	S1. Wine	2	4484.0	0.0004786	Heterozygous	euploid
XTRA_FED	NSECHsf_F2	Higgins et al. 2021	SRR12403991	148.38	New Zealand, Nelson	Spontaneous Commercial Ferment	New Zealand	Oceania		1109.0	8. AU Wine 4	S1. Wine	?	46.0	4.9100000000000004e-06	Homozygous	euploid
XTRA_FEE	NSEERsf_G8	Higgins et al. 2021	SRR12403989	188.61	New Zealand, Nelson	Spontaneous Commercial Ferment	New Zealand	Oceania		1161.0	8. AU Wine 4	S1. Wine	2	3267.0	0.0003487	Heterozygous	euploid
XTRA_FEF	NSERVsf_H8	Higgins et al. 2021	SRR12403988	148.95	New Zealand, Nelson	Spontaneous Commercial Ferment	New Zealand	Oceania		1159.0	8. AU Wine 4	S1. Wine	2	4278.0	0.00045661	Heterozygous	euploid
XTRA_FEG	NSEWIsf_H11	Higgins et al. 2021	SRR12403987	187.55	New Zealand, Nelson	Spontaneous Commercial Ferment	New Zealand	Oceania		1163.0	8. AU Wine 4	S1. Wine	?	18.0	1.92e-06	Homozygous	euploid
XTRA_FEH	T52-27	Higgins et al. 2021	SRR12403986	287.89	New Zealand, West Auckland	River Ferment	New Zealand	Oceania		1135.0	8. AU Wine 4	S1. Wine	2	3155.0	0.00033675	Heterozygous	euploid
XTRA_FEI	WA-WaitakereRd-4	Higgins et al. 2021	SRR12403985	36.8	New Zealand, Wairau Valley	Spontaneous Commercial Ferment	New Zealand	Oceania		1136.0	8. AU Wine 4	S1. Wine	2	4703.0	0.00050198	Heterozygous	euploid
XTRA_FEJ	WCHLOsf_A9	Higgins et al. 2021	SRR12403984	201.15	New Zealand, Wairau Valley	Spontaneous Commercial Ferment	New Zealand	Oceania		204.0	1. AU Wine 1	S1. Wine	2	3266.0	0.0003486	Heterozygous	euploid
XTRA_FEK	WCHLOsf_H2	Higgins et al. 2021	SRR12403983	118.33	New Zealand, Wairau Valley	Spontaneous Commercial Ferment	New Zealand	Oceania		170.0	1. AU Wine 1	S1. Wine	?	63.0	6.72e-06	Homozygous	euploid
XTRA_FEL	WCHSAsf_D6	Higgins et al. 2021	SRR12403982	205.03	New Zealand, Wairau Valley	Spontaneous Commercial Ferment	New Zealand	Oceania		751.0	7. AU Wine 3	S1. Wine	2	6037.0	0.00064436	Heterozygous	euploid
XTRA_FEM	WDEOBsfP_A2	Higgins et al. 2021	SRR12403981	170.9	New Zealand, Wairau Valley	Spontaneous Commercial Ferment	New Zealand	Oceania		1154.0	8. AU Wine 4	S1. Wine	2	3555.0	0.00037944	Heterozygous	euploid
XTRA_FEN	WDEOBsf_C7	Higgins et al. 2021	SRR12403980	179.58	New Zealand, Wairau Valley	Spontaneous Commercial Ferment	New Zealand	Oceania		1113.0	8. AU Wine 4	S1. Wine	?	74.0	7.9e-06	Homozygous	euploid
XTRA_FEO	WHUHUsf_G11	Higgins et al. 2021	SRR12403978	119.37	New Zealand, Wairau Valley	Spontaneous Commercial Ferment	New Zealand	Oceania		705.0	7. AU Wine 3	S1. Wine	2	6950.0	0.00074181	Heterozygous	euploid
XTRA_FEP	WMRMRsf_A9	Higgins et al. 2021	SRR12403977	165.41	New Zealand, Wairau Valley	Spontaneous Commercial Ferment	New Zealand	Oceania		957.0			?	62.0	6.62e-06	Homozygous	euploid
XTRA_FEQ	WPRBOsf_B4	Higgins et al. 2021	SRR12403976	94.54	New Zealand, Wairau Valley	Spontaneous Commercial Ferment	New Zealand	Oceania		950.0	8. AU Wine 4	S1. Wine	2	9583.0	0.00102284	Heterozygous	euploid
XTRA_FER	WPRSQsf_F2	Higgins et al. 2021	SRR12403975	90.68	New Zealand, Wairau Valley	Spontaneous Commercial Ferment	New Zealand	Oceania		1016.0	8. AU Wine 4	S1. Wine	?	31.0	3.31e-06	Homozygous	euploid
XTRA_FES	WPRSQsf_G2	Higgins et al. 2021	SRR12403974	109.27	New Zealand, Wairau Valley	Spontaneous Commercial Ferment	New Zealand	Oceania		955.0			?	42.0	4.48e-06	Homozygous	euploid
XTRA_FET	WSEHOsf_B10	Higgins et al. 2021	SRR12403973	100.15	New Zealand, Wairau Valley	Spontaneous Commercial Ferment	New Zealand	Oceania		1134.0	8. AU Wine 4	S1. Wine	2	5894.0	0.0006291	Heterozygous	euploid
XTRA_FEU	WSEHOsf_D1	Higgins et al. 2021	SRR12403972	95.56	New Zealand, Wairau Valley	Spontaneous Commercial Ferment	New Zealand	Oceania		263.0	2. AU Wine 2	S1. Wine	2	7717.0	0.00082368	Heterozygous	euploid
XTRA_FEV	WSERCsf_C6	Higgins et al. 2021	SRR12403971	95.99	New Zealand, Wairau Valley	Spontaneous Commercial Ferment	New Zealand	Oceania		264.0	2. AU Wine 2	S1. Wine	2	7719.0	0.00082389	Heterozygous	euploid
XTRA_FEW	WSETAsf_A2	Higgins et al. 2021	SRR12403970	54.84	New Zealand, Wairau Valley	Spontaneous Commercial Ferment	New Zealand	Oceania		1156.0	8. AU Wine 4	S1. Wine	2	4433.0	0.00047316	Heterozygous	euploid
XTRA_FEX	WTETEsf_A10	Higgins et al. 2021	SRR12403969	143.4	New Zealand, Wairau Valley	Spontaneous Commercial Ferment	New Zealand	Oceania		1167.0	8. AU Wine 4	S1. Wine	2	5556.0	0.00059302	Heterozygous	euploid
XTRA_FEY	WTETEsf_C10	Higgins et al. 2021	SRR12403967	177.97	New Zealand, Wairau Valley	Spontaneous Commercial Ferment	New Zealand	Oceania		426.0	5. Georgian Wine	S1. Wine	2	3908.0	0.00041712	Heterozygous	euploid
XTRA_FEZ	WVBVBsf_B2	Higgins et al. 2021	SRR12403966	161.75	New Zealand, Wairau Valley	Spontaneous Commercial Ferment	New Zealand	Oceania		269.0	2. AU Wine 2	S1. Wine	2	9813.0	0.00104739	Heterozygous	euploid
XTRA_FFA	AG08	Ruiz et al. 2021	SRR12234053	89.71	Spain	Commercial wine yeast	Spain	Europe		821.0	7. AU Wine 3	S1. Wine	?	48.0	5.12e-06	Homozygous	aneu;+1*9;
XTRA_FFB	AG017	Ruiz et al. 2021	SRR12234051	136.48	Spain	Commercial wine yeast	Spain	Europe		144.0	1. AU Wine 1	S1. Wine	2	4810.0	0.0005134	Heterozygous	euploid
XTRA_FFC	AG023	Ruiz et al. 2021	SRR12234050	100.4	Spain	Commercial wine yeast	Spain	Europe		275.0	2. AU Wine 2	S1. Wine	2	9110.0	0.00097236	Heterozygous	euploid
XTRA_FFD	S-EM-129	Ruiz et al. 2021	SRR12234048	100.39	Spain	Fermented must isolate	Spain	Europe		282.0	2. AU Wine 2	S1. Wine	2	7196.0	0.00076807	Heterozygous	euploid
XTRA_FFE	S-EM-251	Ruiz et al. 2021	SRR12234047	92.22	Spain	Fermented must isolate	Spain	Europe		916.0	8. AU Wine 4	S1. Wine	?	18.0	1.92e-06	Homozygous	euploid
XTRA_FFF	S-EM-294	Ruiz et al. 2021	SRR12234046	102.09	Spain	Fermented must isolate	Spain	Europe		289.0	2. AU Wine 2	S1. Wine	2	10069.0	0.00107472	Heterozygous	euploid
XTRA_FFG	S-O-320	Ruiz et al. 2021	SRR12234045	102.34	Spain	Fermented must isolate	Spain	Europe		209.0	1. AU Wine 1	S1. Wine	?	12.0	1.28e-06	Homozygous	euploid
XTRA_FFH	S-O-353	Ruiz et al. 2021	SRR12234044	124.26	Spain	Fermented must isolate	Spain	Europe		288.0	2. AU Wine 2	S1. Wine	2	10695.0	0.00114153	Heterozygous	euploid
XTRA_FFI	S-EM-115	Ruiz et al. 2021	SRR12234049	99.01	Spain	Fermented must isolate	Spain	Europe		386.0		S1. Wine	2	8359.0	0.0008922	Heterozygous	aneu;+1*13;+1*9;
XTRA_FFJ	AG015	Ruiz et al. 2021	SRR12234052	84.85	Spain	Commercial wine strain	Spain	Europe		1788.0	20. Mixed Origins 1	S2. Beer	2	21759.0	0.00232245	Heterozygous	euploid
XTRA_FFK	Voss_1	Preiss et al. 2018	SRR7406279	1453.27	Norway	Dried yeast culture	Norway	Europe		2257.0			4	45163.0	0.00482048	Heterozygous	euploid
XTRA_FFL	Stordal_Ebbegarden_1	Preiss et al. 2018	SRR7406280	820.81	Norway	Dried yeast culture	Norway	Europe		2255.0			4	36905.0	0.00393906	Heterozygous	euploid
XTRA_FFM	Vermont	Preiss et al. 2018	SRR7406281	963.84	United Kingdom	Commercial yeast	United Kingdom	Europe		1729.0	19. UK Beer	S2. Beer	4	30141.0	0.00321711	Heterozygous	euploid
XTRA_FFN	Hornindal_1	Preiss et al. 2018	SRR7406283	1505.73	Norway	Liquid yeast culture	Norway	Europe		2258.0			4	47065.0	0.00502349	Heterozygous	euploid
XTRA_FFO	Granvin_1	Preiss et al. 2018	SRR7406284	1163.26	Norway	Liquid yeast culture	Norway	Europe		2259.0			4	45482.0	0.00485453	Heterozygous	aneu;+1*9;
XTRA_FFP	Laerdal_2	Preiss et al. 2018	SRR7406285	647.79	Norway	Liquid yeast culture	Norway	Europe		2260.0			4	40864.0	0.00436163	Heterozygous	euploid
XTRA_FFQ	Hornindal_2	Preiss et al. 2018	SRR7406286	1196.28	Norway	Liquid yeast culture	Norway	Europe		2256.0			4	42297.0	0.00451458	Heterozygous	euploid
XTRA_FFU	YMX004566	Avelar-Rivas et al. 2024	SRR30037205	200.267656	Michoacan	Agave Distillery	Mexico	North America		2032.0	23. Mexican Agave		?	100.0	1.07e-05	Homozygous	euploid
XTRA_FFW	YMX000841	Avelar-Rivas et al. 2024	SRR30037071	171.117868	Oaxaca	Agave Distillery	Mexico	North America		2024.0	23. Mexican Agave		2	11147.0	0.00118978	Heterozygous	euploid
XTRA_FFX	YMX000935	Avelar-Rivas et al. 2024	SRR30037069	210.46216	Oaxaca	Agave Distillery	Mexico	North America		2007.0	23. Mexican Agave		2	22616.0	0.00241392	Heterozygous	euploid
XTRA_FGA	YMX001945	Avelar-Rivas et al. 2024	SRR30037167	210.749725	Tamaulipas	Agave Distillery	Mexico	North America		1547.0			?	134.0	1.43e-05	Homozygous	euploid
XTRA_FGF	YMX002401	Avelar-Rivas et al. 2024	SRR30037154	166.318109	Puebla	Agave Distillery	Mexico	North America		2015.0	23. Mexican Agave		3	31514.0	0.00336365	Heterozygous	euploid
XTRA_FGG	YMX002427	Avelar-Rivas et al. 2024	SRR30037150	209.479503	Oaxaca	Agave Distillery	Mexico	North America		2012.0	23. Mexican Agave		?	193.0	2.06e-05	Homozygous	euploid
XTRA_FGI	YMX004659	Avelar-Rivas et al. 2024	SRR30037199	201.019474	Jalisco	Agave Distillery	Mexico	North America		2010.0	23. Mexican Agave		2	25118.0	0.00268097	Heterozygous	euploid
XTRA_FGK	YMX003337	Avelar-Rivas et al. 2024	SRR30037170	213.571988	Tamaulipas	Agave Distillery	Mexico	North America		2828.0	36. North American Wild	S4. Wild	?	121.0	1.29e-05	Homozygous	euploid
XTRA_FGL	YMX004033	Avelar-Rivas et al. 2024	SRR30037075	213.840024	Durango	Agave Distillery	Mexico	North America		2039.0	23. Mexican Agave		2	9623.0	0.00102711	Heterozygous	aneu;+1*1;+1*6;
XTRA_FGM	MJ5	Avelar-Rivas et al. 2024	SRR30037194	303.75992	Oaxaca	Agave Distillery	Mexico	North America		2016.0	23. Mexican Agave		2	12396.0	0.00132309	Heterozygous	euploid
XTRA_FGQ	YMX005538	Avelar-Rivas et al. 2024	SRR30037193	200.58438	Oaxaca	Agave Distillery	Mexico	North America		2017.0	23. Mexican Agave		2	22215.0	0.00237112	Heterozygous	euploid
XTRA_FGS	YMX005545	Avelar-Rivas et al. 2024	SRR30037187	301.386988	Jalisco	Agave Distillery	Mexico	North America		2029.0	23. Mexican Agave		?	96.0	1.02e-05	Homozygous	euploid
XTRA_FGT	YMX005546	Avelar-Rivas et al. 2024	SRR30037186	203.134912	Jalisco	Agave Distillery	Mexico	North America		2030.0	23. Mexican Agave		2	7433.0	0.00079336	Heterozygous	euploid
XTRA_FGV	YMX005549	Avelar-Rivas et al. 2024	SRR30037183	302.177318	Oaxaca	Agave Distillery	Mexico	North America		2009.0	23. Mexican Agave		2	30790.0	0.00328638	Heterozygous	euploid
XTRA_FGW	YMX005550	Avelar-Rivas et al. 2024	SRR30037182	302.85319	Oaxaca	Agave Distillery	Mexico	North America		2020.0	23. Mexican Agave		3	24453.0	0.00261	Heterozygous	euploid
XTRA_FGX	YMX005553	Avelar-Rivas et al. 2024	SRR30037122	303.742519	Oaxaca	Agave Distillery	Mexico	North America		2018.0	23. Mexican Agave		3	27050.0	0.00288719	Heterozygous	aneu;+1*1;
XTRA_FGY	YMX005555	Avelar-Rivas et al. 2024	SRR30037119	301.310601	Michoacan	Agave Distillery	Mexico	North America		2025.0	23. Mexican Agave		2	24149.0	0.00257755	Heterozygous	aneu;+1*1;
XTRA_FGZ	YMX005558	Avelar-Rivas et al. 2024	SRR30037116	299.93049	Oaxaca	Agave Distillery	Mexico	North America		2022.0	23. Mexican Agave		2	15255.0	0.00162825	Heterozygous	aneu;+2*1;+1*3;+1*6;
XTRA_FHA	YMX005561	Avelar-Rivas et al. 2024	SRR30037114	301.3706	Guerrero	Agave Distillery	Mexico	North America		2033.0	23. Mexican Agave		?	154.0	1.64e-05	Homozygous	euploid
XTRA_FHB	YMX005564	Avelar-Rivas et al. 2024	SRR30037112	302.77299	Oaxaca	Agave Distillery	Mexico	North America		2011.0	23. Mexican Agave		2	12542.0	0.00133867	Heterozygous	euploid
XTRA_FHC	YMX005565	Avelar-Rivas et al. 2024	SRR30037111	300.193472	Tamaulipas	Agave Distillery	Mexico	North America		2001.0	23. Mexican Agave		2	15559.0	0.00166069	Heterozygous	euploid
XTRA_FHD	YMX005570	Avelar-Rivas et al. 2024	SRR30037107	302.383891	Oaxaca	Agave Distillery	Mexico	North America		2014.0	23. Mexican Agave		?	84.0	8.97e-06	Homozygous	euploid
